Tweet_ID, Target1, Stance1, Target2, Stance2, Train/Test/Dev
674990421181931522,Donald Trump,AGAINST,Hilary Clinton,AGAINST,Train
675006620800159744,Donald Trump,NONE,Hilary Clinton,AGAINST,Train
675017879138336768,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Train
675023694192865281,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Train
675047706667188224,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Train
675051078765932544,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Train
675062374513123328,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Train
675070447038410752,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Train
675081489239928832,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Train
675091761132359682,Donald Trump,AGAINST,Hilary Clinton,AGAINST,Train
675277359604346880,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Train
675280329712660480,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Train
675286870041858048,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Train
675288484568031236,Donald Trump,AGAINST,Hilary Clinton,AGAINST,Train
675297241272201217,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Train
675297397510017024,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Train
675298008100028416,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Train
675324571420139520,Donald Trump,AGAINST,Hilary Clinton,AGAINST,Train
675337415687467008,Donald Trump,AGAINST,Hilary Clinton,FAVOR,Train
675358130222460928,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Train
675360211343835136,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Train
675368795351875584,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Train
675377260812230656,Donald Trump,AGAINST,Hilary Clinton,FAVOR,Train
675409433837461504,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Train
675426866321334273,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Train
675490875863080960,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Train
675505730389073920,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Train
675519063532175361,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Train
675531709203488768,Donald Trump,NONE,Hilary Clinton,NONE,Train
675537012636540928,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Train
675543910702186496,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Train
675560898887462912,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Train
675642083512717312,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Train
675663416674136064,Donald Trump,AGAINST,Hilary Clinton,AGAINST,Train
675691483911946240,Donald Trump,NONE,Hilary Clinton,AGAINST,Train
675692019881132033,Donald Trump,NONE,Hilary Clinton,NONE,Train
675694721696530432,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Train
675714433914568704,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Train
675756227578617856,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Train
675763903423381504,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Train
675787349427638272,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Train
675815103204335616,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Train
675827229037694976,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Train
675843293478014976,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Train
675882040227700736,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Train
675884045524422657,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Train
675913756660989956,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Train
675932173745201152,Donald Trump,NONE,Hilary Clinton,NONE,Train
675953851380404224,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Train
676019779514273792,Donald Trump,AGAINST,Hilary Clinton,FAVOR,Train
676024130215485440,Donald Trump,AGAINST,Hilary Clinton,AGAINST,Train
676038401238433792,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Train
676087638688792580,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Train
676099790040514561,Donald Trump,AGAINST,Hilary Clinton,FAVOR,Train
676119345303592961,Donald Trump,NONE,Hilary Clinton,NONE,Train
676190008257077252,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Train
676202559149748224,Donald Trump,NONE,Hilary Clinton,NONE,Train
676219475293700096,Donald Trump,NONE,Hilary Clinton,NONE,Train
676259101781946368,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Train
676432071892606976,Donald Trump,NONE,Hilary Clinton,NONE,Train
676438034988949505,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Train
676438267886104580,Donald Trump,AGAINST,Hilary Clinton,NONE,Train
676455884915122177,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Train
676467531234672640,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Train
676468640984596480,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Train
676468885009240064,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Train
676471872410812416,Donald Trump,FAVOR,Hilary Clinton,FAVOR,Train
676475914075529216,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Train
676491349189857280,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Train
676624578823766016,Donald Trump,NONE,Hilary Clinton,NONE,Train
676626526478077952,Donald Trump,NONE,Hilary Clinton,NONE,Train
676700072713695233,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Train
676704860750880768,Donald Trump,AGAINST,Hilary Clinton,AGAINST,Train
676754331257843712,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Train
676786217967579136,Donald Trump,AGAINST,Hilary Clinton,AGAINST,Train
676802464180342785,Donald Trump,FAVOR,Hilary Clinton,FAVOR,Train
676842644295704577,Donald Trump,AGAINST,Hilary Clinton,AGAINST,Train
676861397561696256,Donald Trump,AGAINST,Hilary Clinton,NONE,Train
676961447952392193,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Train
676967744324112385,Donald Trump,AGAINST,Hilary Clinton,AGAINST,Train
676978287999107072,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Train
676978419003994112,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Train
676978529817505794,Donald Trump,AGAINST,Hilary Clinton,FAVOR,Train
676982743880871936,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Train
676983205061386241,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Train
676984135953596416,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Train
676986748812021760,Donald Trump,FAVOR,Hilary Clinton,NONE,Train
677315384257732608,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Train
677362771105722368,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Train
677368803605508097,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Train
677369183760461824,Donald Trump,AGAINST,Hilary Clinton,AGAINST,Train
677524510892023808,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Train
677577125562605568,Donald Trump,AGAINST,Hilary Clinton,NONE,Train
677594458435821569,Donald Trump,AGAINST,Hilary Clinton,FAVOR,Train
677879755597733888,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Train
677880018245042176,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Train
677886438793351168,Donald Trump,NONE,Hilary Clinton,NONE,Train
677889298721411072,Donald Trump,NONE,Hilary Clinton,NONE,Train
677892207446245376,Donald Trump,AGAINST,Hilary Clinton,AGAINST,Train
677894651861446656,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Train
677923375579160576,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Train
677932521619742724,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Train
678610621139574784,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Train
678612091163414529,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Train
678620627104755712,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Train
678623710010408960,Donald Trump,AGAINST,Hilary Clinton,AGAINST,Train
678625677935972352,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Train
678626857562976256,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Train
678626893768212480,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Train
678650553119825920,Donald Trump,NONE,Hilary Clinton,NONE,Train
678650846586888192,Donald Trump,NONE,Hilary Clinton,NONE,Train
678654970250592256,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Train
678656032126730241,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Train
678665428382519296,Donald Trump,NONE,Hilary Clinton,AGAINST,Train
678671852504354816,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Train
678681636712640513,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Train
678772704128970753,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Train
678773171957465088,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Train
678776570719379456,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Train
678776599454416896,Donald Trump,AGAINST,Hilary Clinton,AGAINST,Train
678782663004655616,Donald Trump,AGAINST,Hilary Clinton,NONE,Train
677948698215616512,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Train
677952946798256129,Donald Trump,AGAINST,Hilary Clinton,FAVOR,Train
677980714139123712,Donald Trump,AGAINST,Hilary Clinton,FAVOR,Train
677999296805900288,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Train
678013942510297089,Donald Trump,AGAINST,Hilary Clinton,AGAINST,Train
678036593483997189,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Train
678110820190937092,Donald Trump,NONE,Hilary Clinton,NONE,Train
678168379442774017,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Train
678186449750085633,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Train
678210346784448513,Donald Trump,AGAINST,Hilary Clinton,FAVOR,Train
678233153987813381,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Train
678248341680074754,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Train
678392510725488642,Donald Trump,NONE,Hilary Clinton,NONE,Train
678392615247605763,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Train
678395081322274817,Donald Trump,AGAINST,Hilary Clinton,FAVOR,Train
678395437104160768,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Train
678395793066201088,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Train
678395979020677120,Donald Trump,AGAINST,Hilary Clinton,NONE,Train
678397884253913089,Donald Trump,NONE,Hilary Clinton,AGAINST,Train
678398531732791297,Donald Trump,NONE,Hilary Clinton,NONE,Train
678398681448472576,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Train
678399095094964225,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Train
678399941698568193,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Train
678403301218451461,Donald Trump,AGAINST,Hilary Clinton,FAVOR,Train
678403654357880832,Donald Trump,NONE,Hilary Clinton,NONE,Train
678405938454237184,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Train
678406168998449153,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Train
678411020994551808,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Train
678419440854282240,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Train
678420705931759616,Donald Trump,AGAINST,Hilary Clinton,FAVOR,Train
678422351986483200,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Train
678422641582071808,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Train
678423361211514880,Donald Trump,NONE,Hilary Clinton,NONE,Train
678423644331253760,Donald Trump,AGAINST,Hilary Clinton,AGAINST,Train
678430061276635138,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Train
678475227362254848,Donald Trump,AGAINST,Hilary Clinton,FAVOR,Train
678484901801365504,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Train
678494328575004676,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Train
678520338863415296,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Train
678531530025598976,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Train
678555150219374592,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Train
678559584278065154,Donald Trump,AGAINST,Hilary Clinton,FAVOR,Train
678571061269557248,Donald Trump,NONE,Hilary Clinton,AGAINST,Train
678578894069305344,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Train
678578981982072832,Donald Trump,AGAINST,Hilary Clinton,AGAINST,Train
678579174131412993,Donald Trump,AGAINST,Hilary Clinton,FAVOR,Train
678579746649849856,Donald Trump,NONE,Hilary Clinton,NONE,Train
678582970832330752,Donald Trump,AGAINST,Hilary Clinton,AGAINST,Train
678586165671292928,Donald Trump,NONE,Hilary Clinton,NONE,Train
678586763598798850,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Train
678593302636138496,Donald Trump,NONE,Hilary Clinton,NONE,Train
678596028665225220,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Train
678596565968252928,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Train
678601373043134464,Donald Trump,NONE,Hilary Clinton,NONE,Train
678689074060918784,Donald Trump,AGAINST,Hilary Clinton,FAVOR,Train
678689165601558529,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Train
678723488996290560,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Train
678724843257339904,Donald Trump,AGAINST,Hilary Clinton,NONE,Train
678725398147022848,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Train
678725592997625858,Donald Trump,AGAINST,Hilary Clinton,FAVOR,Train
678749342195458048,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Train
678753667898580995,Donald Trump,AGAINST,Hilary Clinton,AGAINST,Train
678755809719918593,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Train
678814969467527169,Donald Trump,AGAINST,Hilary Clinton,AGAINST,Train
678839720240021504,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Train
678887489340354560,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Train
678911511318761473,Donald Trump,AGAINST,Hilary Clinton,FAVOR,Train
678912287520874496,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Train
678914954741882881,Donald Trump,AGAINST,Hilary Clinton,FAVOR,Train
678931585744302080,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Train
678933096847114240,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Train
678933363302862848,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Train
678944042550501376,Donald Trump,NONE,Hilary Clinton,NONE,Train
678949553471488000,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Train
678956427398918148,Donald Trump,AGAINST,Hilary Clinton,AGAINST,Train
678956445468131328,Donald Trump,AGAINST,Hilary Clinton,NONE,Train
678962798148194304,Donald Trump,NONE,Hilary Clinton,AGAINST,Train
678963156253806592,Donald Trump,NONE,Hilary Clinton,NONE,Train
678965639285968896,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Train
678970820970995712,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Train
678972805938077700,Donald Trump,NONE,Hilary Clinton,AGAINST,Train
678977330589618176,Donald Trump,AGAINST,Hilary Clinton,FAVOR,Train
678983541150097408,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Train
678985747362390017,Donald Trump,AGAINST,Hilary Clinton,AGAINST,Train
678986940063027200,Donald Trump,AGAINST,Hilary Clinton,FAVOR,Train
678995899905875968,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Train
679001167830077440,Donald Trump,AGAINST,Hilary Clinton,FAVOR,Train
679009429769981952,Donald Trump,AGAINST,Hilary Clinton,FAVOR,Train
679014157736353792,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Train
679020797458038784,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Train
679025448060248064,Donald Trump,AGAINST,Hilary Clinton,FAVOR,Train
679035210952929281,Donald Trump,AGAINST,Hilary Clinton,AGAINST,Train
679038444018917377,Donald Trump,AGAINST,Hilary Clinton,FAVOR,Train
679039174805090304,Donald Trump,NONE,Hilary Clinton,AGAINST,Train
679039899849240576,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Train
679040287289819137,Donald Trump,AGAINST,Hilary Clinton,NONE,Train
679047177511899136,Donald Trump,NONE,Hilary Clinton,AGAINST,Train
679050947247529984,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Train
679065131221782528,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Train
679066154158170112,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Train
679073665036742657,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Train
679075048037195776,Donald Trump,AGAINST,Hilary Clinton,NONE,Train
679076146030317569,Donald Trump,AGAINST,Hilary Clinton,FAVOR,Train
679076883154141184,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Train
679077274658971648,Donald Trump,AGAINST,Hilary Clinton,NONE,Train
679079232698388480,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Train
679082322394648580,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Train
679083244436905984,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Train
679086795661959168,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Train
679096470927224832,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Train
679096577684840448,Donald Trump,NONE,Hilary Clinton,NONE,Train
679098945314787328,Donald Trump,AGAINST,Hilary Clinton,FAVOR,Train
679099422987317248,Donald Trump,NONE,Hilary Clinton,NONE,Train
679105369227030528,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Train
679105423580880896,Donald Trump,AGAINST,Hilary Clinton,FAVOR,Train
679105828205420544,Donald Trump,AGAINST,Hilary Clinton,NONE,Train
679106175640715264,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Train
679107093241155586,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Train
679107950523363329,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Train
679110912964476929,Donald Trump,NONE,Hilary Clinton,NONE,Train
679113809932455936,Donald Trump,NONE,Hilary Clinton,NONE,Train
679122727517749248,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Train
679126932840050688,Donald Trump,AGAINST,Hilary Clinton,FAVOR,Train
679126995444342784,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Train
679138758143315974,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Train
679138788338085888,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Train
679144057755451393,Donald Trump,AGAINST,Hilary Clinton,NONE,Train
679150461904142336,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Train
679151288743936000,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Train
679155192860942337,Donald Trump,AGAINST,Hilary Clinton,AGAINST,Train
679157933117194240,Donald Trump,AGAINST,Hilary Clinton,FAVOR,Train
679160967796797440,Donald Trump,AGAINST,Hilary Clinton,FAVOR,Train
679170116597092353,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Train
679173532593582080,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Train
679180530525474816,Donald Trump,AGAINST,Hilary Clinton,NONE,Train
679182867059093504,Donald Trump,NONE,Hilary Clinton,NONE,Train
679183390776696832,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Train
679212657946202112,Donald Trump,AGAINST,Hilary Clinton,FAVOR,Train
679250047347871744,Donald Trump,NONE,Hilary Clinton,NONE,Train
679259266738315264,Donald Trump,NONE,Hilary Clinton,NONE,Train
679265090764414980,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Train
679267948469571586,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Train
679273862832349184,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Train
679281362382245888,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Train
679284332943556609,Donald Trump,NONE,Hilary Clinton,AGAINST,Train
679284828047568897,Donald Trump,NONE,Hilary Clinton,NONE,Train
679285823808913408,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Train
679285945611378688,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Train
679286505857286144,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Train
679288073759379459,Donald Trump,NONE,Hilary Clinton,NONE,Train
679294782825361408,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Train
679295590853828608,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Train
679297451841478656,Donald Trump,AGAINST,Hilary Clinton,FAVOR,Train
679299581105070080,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Train
679301562674626560,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Train
679305146338172929,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Train
679308228786696192,Donald Trump,NONE,Hilary Clinton,NONE,Train
679308568344920064,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Train
679309354722574337,Donald Trump,AGAINST,Hilary Clinton,FAVOR,Train
679312749474762752,Donald Trump,NONE,Hilary Clinton,AGAINST,Train
679317570793541632,Donald Trump,AGAINST,Hilary Clinton,FAVOR,Train
679318696368689152,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Train
679320247443308544,Donald Trump,NONE,Hilary Clinton,NONE,Train
679320395707785217,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Train
679322961904582657,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Train
679323523865780224,Donald Trump,NONE,Hilary Clinton,NONE,Train
679327156879671296,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Train
679327704899014658,Donald Trump,NONE,Hilary Clinton,AGAINST,Train
679330782830178304,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Train
679336237510037504,Donald Trump,AGAINST,Hilary Clinton,FAVOR,Train
679337807752667136,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Train
679338083205054464,Donald Trump,AGAINST,Hilary Clinton,FAVOR,Train
679342514135003140,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Train
679346849480900609,Donald Trump,AGAINST,Hilary Clinton,AGAINST,Train
679347312146128896,Donald Trump,AGAINST,Hilary Clinton,AGAINST,Train
679350999455293441,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Train
679351165683822592,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Train
679355067745492992,Donald Trump,AGAINST,Hilary Clinton,NONE,Train
679356393741225984,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Train
679365193361559552,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Train
679370808507125760,Donald Trump,FAVOR,Hilary Clinton,AGAINST,Train
